2:00 AM,1:00 PM,623 CAD,Air Canada,Toronto,Paris
3:00 AM,5:00 AM,285 CAD,American Airlines,Toronto,Paris
11:00 PM,10:00 AM,905 CAD,British Airways,Toronto,Paris
7:00 AM,10:00 AM,277 CAD,Emirates,Toronto,Paris
12:00 AM,3:00 AM,1349 CAD,Air India,Toronto,Paris
3:00 AM,6:00 AM,824 CAD,Qatar Airways,Toronto,Paris
10:00 AM,7:00 PM,485 CAD,United Airlines,Toronto,Paris
3:00 PM,10:00 PM,652 CAD,Emirates,Toronto,Paris
4:00 PM,6:00 PM,529 CAD,British Airways,Toronto,Paris
2:00 AM,7:00 AM,861 CAD,Lufthansa,Toronto,Paris
10:00 AM,9:00 PM,1172 CAD,Emirates,Toronto,Paris
3:00 PM,12:00 AM,992 CAD,British Airways,Toronto,Paris
11:00 AM,1:00 PM,1067 CAD,Air Canada,Toronto,Paris
7:00 PM,7:00 AM,802 CAD,Qatar Airways,Toronto,Paris
8:00 AM,4:00 PM,651 CAD,Air Canada,Toronto,Paris
12:00 AM,6:00 AM,753 CAD,British Airways,Toronto,Paris
8:00 AM,12:00 PM,515 CAD,British Airways,Toronto,Paris
9:00 AM,7:00 PM,532 CAD,Lufthansa,Toronto,Paris
7:00 PM,9:00 PM,972 CAD,American Airlines,Toronto,Paris
5:00 PM,1:00 AM,360 CAD,Emirates,Toronto,Paris
6:00 PM,2:00 AM,1218 CAD,Lufthansa,Toronto,Paris
7:00 PM,10:00 PM,1342 CAD,Qatar Airways,Toronto,Paris
4:00 PM,2:00 AM,1010 CAD,British Airways,Toronto,Paris
1:00 PM,6:00 PM,738 CAD,Delta Airlines,Toronto,Paris
5:00 AM,9:00 AM,591 CAD,Lufthansa,Toronto,Paris
9:00 PM,4:00 AM,1407 CAD,British Airways,Toronto,Paris
4:00 AM,5:00 AM,695 CAD,United Airlines,Toronto,Paris
12:00 PM,9:00 PM,1230 CAD,Air Canada,Toronto,Paris
12:00 AM,12:00 PM,1453 CAD,Lufthansa,Toronto,Paris
11:00 AM,9:00 PM,257 CAD,British Airways,Toronto,Paris
3:00 AM,6:00 AM,545 CAD,Delta Airlines,Toronto,Paris
3:00 AM,7:00 AM,266 CAD,American Airlines,Toronto,Paris
8:00 AM,10:00 AM,672 CAD,Air India,Toronto,Paris
6:00 AM,9:00 AM,675 CAD,Air Canada,Toronto,Paris
10:00 PM,7:00 AM,1493 CAD,Air India,Toronto,Paris
4:00 AM,5:00 AM,863 CAD,Air India,Toronto,Paris
8:00 AM,3:00 PM,797 CAD,United Airlines,Toronto,Paris
2:00 AM,4:00 AM,697 CAD,Air Canada,Toronto,Paris
9:00 PM,2:00 AM,630 CAD,American Airlines,Toronto,Paris
9:00 AM,7:00 PM,624 CAD,Air India,Toronto,Paris
2:00 AM,9:00 AM,930 CAD,Air Canada,Toronto,Paris
6:00 PM,12:00 AM,1120 CAD,Qatar Airways,Toronto,Paris
2:00 PM,5:00 PM,1297 CAD,Emirates,Toronto,Paris
9:00 PM,10:00 PM,1171 CAD,Emirates,Toronto,Paris
12:00 PM,12:00 AM,693 CAD,British Airways,Toronto,Paris
1:00 AM,10:00 AM,1318 CAD,Lufthansa,Toronto,Paris
11:00 AM,8:00 PM,1492 CAD,Emirates,Toronto,Paris
2:00 PM,11:00 PM,796 CAD,American Airlines,Toronto,Paris
11:00 AM,1:00 PM,1332 CAD,Air Canada,Toronto,Paris
5:00 PM,2:00 AM,1055 CAD,Emirates,Toronto,Paris
10:00 PM,9:00 AM,645 CAD,Air India,Toronto,Paris
7:00 PM,9:00 PM,1063 CAD,Emirates,Toronto,Paris
2:00 PM,1:00 AM,439 CAD,Air Canada,Toronto,Paris
5:00 PM,8:00 PM,614 CAD,Air Canada,Toronto,Paris
12:00 PM,10:00 PM,1477 CAD,Air India,Toronto,Paris
3:00 PM,10:00 PM,414 CAD,British Airways,Toronto,Paris
10:00 AM,10:00 PM,1437 CAD,British Airways,Toronto,Paris
6:00 PM,7:00 PM,716 CAD,British Airways,Toronto,London
4:00 AM,11:00 AM,546 CAD,Air India,Toronto,London
4:00 AM,2:00 PM,1159 CAD,Emirates,Toronto,London
2:00 PM,10:00 PM,778 CAD,Delta Airlines,Toronto,London
2:00 PM,5:00 PM,746 CAD,Lufthansa,Toronto,London
9:00 PM,12:00 AM,734 CAD,Qatar Airways,Toronto,London
12:00 PM,2:00 PM,333 CAD,Air Canada,Toronto,London
1:00 AM,2:00 AM,1332 CAD,Qatar Airways,Toronto,London
8:00 AM,2:00 PM,727 CAD,United Airlines,Toronto,London
6:00 PM,4:00 AM,1080 CAD,Delta Airlines,Toronto,London
5:00 AM,12:00 PM,806 CAD,Delta Airlines,Toronto,London
10:00 PM,1:00 AM,1398 CAD,Qatar Airways,Toronto,London
4:00 AM,11:00 AM,428 CAD,United Airlines,Toronto,London
2:00 AM,10:00 AM,617 CAD,Lufthansa,Toronto,London
6:00 AM,9:00 AM,327 CAD,Delta Airlines,Toronto,London
12:00 AM,6:00 AM,480 CAD,Emirates,Toronto,London
9:00 AM,2:00 PM,382 CAD,Delta Airlines,Toronto,London
7:00 AM,2:00 PM,1235 CAD,Qatar Airways,Toronto,London
1:00 PM,4:00 PM,1208 CAD,United Airlines,Toronto,London
11:00 PM,11:00 AM,1134 CAD,United Airlines,Toronto,London
9:00 AM,5:00 PM,583 CAD,Qatar Airways,Toronto,London
3:00 AM,5:00 AM,588 CAD,American Airlines,Toronto,London
8:00 PM,10:00 PM,251 CAD,American Airlines,Toronto,London
5:00 PM,4:00 AM,696 CAD,American Airlines,Toronto,London
11:00 AM,7:00 PM,510 CAD,Lufthansa,Toronto,London
7:00 PM,3:00 AM,299 CAD,United Airlines,Toronto,London
2:00 AM,8:00 AM,879 CAD,Lufthansa,Toronto,London
11:00 PM,5:00 AM,301 CAD,Lufthansa,Toronto,London
11:00 AM,1:00 PM,458 CAD,Delta Airlines,Toronto,London
3:00 PM,12:00 AM,816 CAD,Air Canada,Toronto,London
11:00 AM,7:00 PM,1103 CAD,Delta Airlines,Toronto,London
4:00 AM,9:00 AM,1035 CAD,Emirates,Toronto,London
5:00 PM,12:00 AM,1451 CAD,Lufthansa,Toronto,London
5:00 PM,2:00 AM,729 CAD,Air Canada,Toronto,London
10:00 PM,6:00 AM,938 CAD,Lufthansa,Toronto,London
6:00 AM,5:00 PM,512 CAD,Lufthansa,Toronto,London
11:00 AM,9:00 PM,447 CAD,United Airlines,Toronto,London
8:00 PM,3:00 AM,1100 CAD,Emirates,Toronto,London
4:00 PM,5:00 PM,616 CAD,Delta Airlines,Toronto,London
7:00 PM,8:00 PM,1347 CAD,Lufthansa,Toronto,London
10:00 AM,2:00 PM,368 CAD,Emirates,Toronto,London
9:00 AM,11:00 AM,375 CAD,Air India,Toronto,London
1:00 AM,8:00 AM,956 CAD,American Airlines,Toronto,London
1:00 PM,6:00 PM,1003 CAD,American Airlines,Toronto,London
8:00 PM,11:00 PM,1156 CAD,Qatar Airways,Toronto,London
11:00 AM,4:00 PM,989 CAD,Delta Airlines,Toronto,London
7:00 PM,9:00 PM,1022 CAD,American Airlines,Toronto,London
9:00 PM,3:00 AM,914 CAD,United Airlines,Toronto,London
4:00 PM,4:00 AM,627 CAD,Lufthansa,Toronto,London
4:00 PM,9:00 PM,1027 CAD,Qatar Airways,Toronto,London
2:00 AM,10:00 AM,620 CAD,British Airways,Toronto,London
5:00 PM,7:00 PM,571 CAD,American Airlines,Toronto,London
6:00 AM,9:00 AM,1102 CAD,United Airlines,Toronto,London
9:00 AM,8:00 PM,821 CAD,Delta Airlines,Toronto,London
7:00 PM,11:00 PM,1112 CAD,American Airlines,Toronto,London
3:00 AM,9:00 AM,1141 CAD,Emirates,Toronto,London
9:00 PM,10:00 PM,464 CAD,British Airways,Toronto,London
7:00 AM,8:00 AM,1264 CAD,United Airlines,Toronto,London
8:00 PM,3:00 AM,1261 CAD,Lufthansa,Toronto,London
12:00 AM,4:00 AM,1316 CAD,Qatar Airways,Toronto,London
6:00 PM,7:00 PM,1365 CAD,Qatar Airways,Toronto,London
10:00 PM,10:00 AM,1223 CAD,United Airlines,Delhi,New York
5:00 PM,11:00 PM,1190 CAD,British Airways,Delhi,New York
1:00 AM,8:00 AM,677 CAD,Emirates,Delhi,New York
2:00 AM,1:00 PM,664 CAD,Delta Airlines,Delhi,New York
5:00 AM,1:00 PM,1108 CAD,Delta Airlines,Delhi,New York
10:00 PM,9:00 AM,659 CAD,American Airlines,Delhi,New York
2:00 AM,9:00 AM,1127 CAD,British Airways,Delhi,New York
11:00 PM,5:00 AM,1015 CAD,American Airlines,Delhi,New York
12:00 AM,5:00 AM,490 CAD,United Airlines,Delhi,New York
9:00 AM,8:00 PM,257 CAD,Emirates,Delhi,New York
12:00 PM,8:00 PM,807 CAD,Delta Airlines,Delhi,New York
4:00 AM,11:00 AM,272 CAD,Emirates,Delhi,New York
7:00 AM,10:00 AM,495 CAD,Air India,Delhi,New York
3:00 AM,8:00 AM,1214 CAD,British Airways,Delhi,New York
9:00 PM,8:00 AM,459 CAD,Qatar Airways,Delhi,New York
1:00 PM,2:00 PM,1062 CAD,Qatar Airways,Delhi,New York
6:00 AM,12:00 PM,693 CAD,Qatar Airways,Delhi,New York
2:00 PM,12:00 AM,1057 CAD,American Airlines,Delhi,New York
2:00 PM,6:00 PM,782 CAD,Delta Airlines,Delhi,New York
3:00 AM,8:00 AM,1498 CAD,Delta Airlines,Delhi,New York
10:00 PM,1:00 AM,856 CAD,United Airlines,Delhi,New York
9:00 AM,4:00 PM,938 CAD,Air India,Delhi,New York
4:00 AM,1:00 PM,1267 CAD,Lufthansa,Delhi,New York
4:00 PM,5:00 PM,1492 CAD,Emirates,Delhi,New York
11:00 PM,7:00 AM,1159 CAD,United Airlines,Delhi,New York
2:00 PM,8:00 PM,1150 CAD,British Airways,Delhi,New York
12:00 AM,2:00 AM,413 CAD,United Airlines,Delhi,New York
6:00 PM,12:00 AM,412 CAD,Lufthansa,Delhi,New York
7:00 AM,9:00 AM,1364 CAD,American Airlines,Delhi,New York
7:00 PM,7:00 AM,597 CAD,Lufthansa,Delhi,New York
12:00 AM,5:00 AM,938 CAD,United Airlines,Delhi,New York
2:00 PM,4:00 PM,1208 CAD,American Airlines,Delhi,New York
4:00 AM,8:00 AM,905 CAD,Delta Airlines,Delhi,New York
5:00 AM,10:00 AM,1428 CAD,Air India,Delhi,New York
1:00 PM,11:00 PM,1374 CAD,Lufthansa,Delhi,New York
1:00 PM,3:00 PM,760 CAD,American Airlines,Delhi,New York
7:00 AM,10:00 AM,647 CAD,Air Canada,Delhi,New York
8:00 AM,12:00 PM,656 CAD,Emirates,Delhi,New York
6:00 PM,1:00 AM,340 CAD,Lufthansa,Delhi,New York
12:00 AM,11:00 AM,1125 CAD,Air India,Delhi,New York
3:00 PM,12:00 AM,1095 CAD,Emirates,Delhi,New York
10:00 AM,3:00 PM,979 CAD,Lufthansa,Delhi,New York
1:00 AM,10:00 AM,1458 CAD,Air Canada,Delhi,New York
4:00 PM,12:00 AM,291 CAD,Emirates,Delhi,New York
8:00 AM,2:00 PM,1377 CAD,Emirates,Delhi,New York
7:00 AM,6:00 PM,1084 CAD,Air Canada,Delhi,New York
6:00 PM,2:00 AM,1159 CAD,Air Canada,Delhi,New York
4:00 AM,2:00 PM,943 CAD,Delta Airlines,Delhi,New York
3:00 PM,1:00 AM,258 CAD,Air India,Delhi,New York
2:00 PM,5:00 PM,736 CAD,British Airways,Delhi,New York
6:00 PM,9:00 PM,367 CAD,United Airlines,Delhi,New York
4:00 AM,6:00 AM,578 CAD,Air Canada,Delhi,New York
7:00 AM,3:00 PM,905 CAD,Air Canada,Delhi,New York
7:00 PM,3:00 AM,325 CAD,Air Canada,Delhi,New York
7:00 AM,5:00 PM,640 CAD,Emirates,Delhi,New York
10:00 AM,2:00 PM,601 CAD,Air India,Delhi,New York
10:00 AM,8:00 PM,736 CAD,American Airlines,Delhi,New York
8:00 PM,7:00 AM,269 CAD,Delta Airlines,Delhi,New York
7:00 AM,7:00 PM,568 CAD,Lufthansa,Delhi,New York
5:00 AM,4:00 PM,1066 CAD,Air India,Delhi,New York
3:00 AM,2:00 PM,761 CAD,Delta Airlines,Delhi,New York
9:00 PM,2:00 AM,314 CAD,United Airlines,Delhi,Paris
4:00 PM,7:00 PM,317 CAD,Air Canada,Delhi,Paris
1:00 PM,3:00 PM,1229 CAD,Qatar Airways,Delhi,Paris
10:00 AM,2:00 PM,1476 CAD,Delta Airlines,Delhi,Paris
4:00 PM,5:00 PM,742 CAD,United Airlines,Delhi,Paris
4:00 PM,5:00 PM,1219 CAD,Delta Airlines,Delhi,Paris
5:00 PM,12:00 AM,990 CAD,Qatar Airways,Delhi,Paris
10:00 PM,10:00 AM,691 CAD,Air India,Delhi,Paris
7:00 AM,6:00 PM,1399 CAD,American Airlines,Delhi,Paris
8:00 PM,7:00 AM,349 CAD,Qatar Airways,Delhi,Paris
10:00 AM,12:00 PM,925 CAD,United Airlines,Delhi,Paris
12:00 PM,2:00 PM,899 CAD,Delta Airlines,Delhi,Paris
2:00 PM,3:00 PM,438 CAD,Air India,Delhi,Paris
6:00 PM,12:00 AM,1168 CAD,United Airlines,Delhi,Paris
3:00 AM,6:00 AM,950 CAD,Emirates,Delhi,Paris
1:00 PM,6:00 PM,1433 CAD,Air India,Delhi,Paris
4:00 AM,3:00 PM,649 CAD,Qatar Airways,Delhi,Paris
12:00 AM,11:00 AM,287 CAD,Qatar Airways,Delhi,Paris
4:00 AM,9:00 AM,1170 CAD,Emirates,Delhi,Paris
11:00 PM,6:00 AM,1085 CAD,United Airlines,Delhi,Paris
10:00 AM,5:00 PM,550 CAD,Emirates,Delhi,Paris
9:00 AM,3:00 PM,447 CAD,United Airlines,Delhi,Paris
9:00 PM,6:00 AM,1419 CAD,Lufthansa,Delhi,Paris
3:00 PM,7:00 PM,825 CAD,Air Canada,Delhi,Paris
1:00 PM,11:00 PM,800 CAD,United Airlines,Delhi,Paris
11:00 AM,3:00 PM,1426 CAD,British Airways,Delhi,Paris
6:00 AM,3:00 PM,489 CAD,American Airlines,Delhi,Paris
10:00 AM,8:00 PM,501 CAD,Emirates,Delhi,Paris
2:00 AM,6:00 AM,1367 CAD,Air Canada,Delhi,Paris
1:00 PM,11:00 PM,313 CAD,British Airways,Delhi,Paris
4:00 AM,11:00 AM,407 CAD,Emirates,Delhi,Paris
5:00 PM,6:00 PM,580 CAD,American Airlines,Delhi,Paris
5:00 AM,6:00 AM,541 CAD,United Airlines,Delhi,Paris
2:00 PM,1:00 AM,1279 CAD,Air India,Delhi,Paris
2:00 AM,2:00 PM,1042 CAD,United Airlines,Delhi,Paris
3:00 PM,9:00 PM,370 CAD,Emirates,Delhi,Paris
3:00 AM,8:00 AM,1238 CAD,British Airways,Delhi,Paris
4:00 AM,7:00 AM,876 CAD,Air Canada,Delhi,Paris
12:00 AM,12:00 PM,1428 CAD,Delta Airlines,Delhi,Paris
1:00 PM,12:00 AM,731 CAD,Lufthansa,Delhi,Paris
7:00 PM,10:00 PM,1351 CAD,Qatar Airways,Delhi,Paris
11:00 AM,11:00 PM,766 CAD,United Airlines,Delhi,Paris
10:00 AM,3:00 PM,1109 CAD,Qatar Airways,Delhi,Paris
11:00 PM,9:00 AM,1445 CAD,Qatar Airways,Delhi,Paris
11:00 AM,7:00 PM,755 CAD,Emirates,Delhi,Paris
1:00 AM,6:00 AM,571 CAD,Qatar Airways,Delhi,Paris
3:00 AM,4:00 AM,858 CAD,Air India,Delhi,Paris
12:00 AM,2:00 AM,1117 CAD,British Airways,Delhi,Paris
11:00 AM,12:00 PM,307 CAD,Air India,Delhi,Paris
6:00 AM,5:00 PM,687 CAD,Lufthansa,Delhi,Paris
11:00 PM,3:00 AM,1416 CAD,Lufthansa,Delhi,Paris
9:00 AM,8:00 PM,1184 CAD,Air Canada,Delhi,Paris
8:00 PM,9:00 PM,1310 CAD,Qatar Airways,Delhi,Paris
10:00 AM,5:00 PM,632 CAD,Delta Airlines,Delhi,Paris
1:00 PM,7:00 PM,464 CAD,Emirates,Delhi,Paris
4:00 AM,3:00 PM,766 CAD,Qatar Airways,Delhi,Paris
1:00 PM,10:00 PM,1166 CAD,Delta Airlines,Delhi,Paris
6:00 PM,11:00 PM,911 CAD,Air India,Delhi,Paris
6:00 PM,6:00 AM,915 CAD,Lufthansa,Delhi,Paris
12:00 PM,11:00 PM,773 CAD,United Airlines,Delhi,Paris
10:00 AM,11:00 AM,360 CAD,United Airlines,Delhi,Paris
4:00 PM,5:00 PM,1476 CAD,Air Canada,Delhi,London
2:00 AM,6:00 AM,601 CAD,Lufthansa,Delhi,London
11:00 AM,5:00 PM,302 CAD,Lufthansa,Delhi,London
7:00 AM,10:00 AM,443 CAD,American Airlines,Delhi,London
8:00 PM,4:00 AM,802 CAD,American Airlines,Delhi,London
11:00 AM,7:00 PM,1108 CAD,Lufthansa,Delhi,London
11:00 PM,1:00 AM,258 CAD,Qatar Airways,Delhi,London
1:00 AM,4:00 AM,741 CAD,Delta Airlines,Delhi,London
3:00 PM,11:00 PM,1446 CAD,United Airlines,Delhi,London
7:00 PM,8:00 PM,615 CAD,Lufthansa,Delhi,London
7:00 PM,4:00 AM,941 CAD,Air Canada,Delhi,London
4:00 AM,8:00 AM,818 CAD,United Airlines,Delhi,London
2:00 AM,5:00 AM,816 CAD,Lufthansa,Delhi,London
3:00 AM,4:00 AM,989 CAD,United Airlines,Delhi,London
5:00 AM,7:00 AM,885 CAD,Emirates,Delhi,London
2:00 AM,2:00 PM,1431 CAD,Air India,Delhi,London
2:00 AM,4:00 AM,287 CAD,Delta Airlines,Delhi,London
2:00 AM,8:00 AM,603 CAD,Qatar Airways,Delhi,London
1:00 PM,4:00 PM,550 CAD,Qatar Airways,Delhi,London
5:00 AM,5:00 PM,1300 CAD,Emirates,Delhi,London
12:00 AM,11:00 AM,682 CAD,Air Canada,Delhi,London
7:00 AM,4:00 PM,708 CAD,American Airlines,Delhi,London
10:00 PM,4:00 AM,1226 CAD,American Airlines,Delhi,London
6:00 PM,12:00 AM,891 CAD,Air Canada,Delhi,London
6:00 PM,7:00 PM,813 CAD,Air India,Delhi,London
7:00 AM,7:00 PM,740 CAD,Air India,Delhi,London
11:00 AM,4:00 PM,1233 CAD,Lufthansa,Delhi,London
5:00 PM,3:00 AM,1083 CAD,British Airways,Delhi,London
4:00 PM,10:00 PM,1040 CAD,Air India,Delhi,London
4:00 AM,7:00 AM,562 CAD,Qatar Airways,Delhi,London
5:00 PM,8:00 PM,1159 CAD,American Airlines,Delhi,London
4:00 AM,12:00 PM,1293 CAD,British Airways,Delhi,London
11:00 PM,10:00 AM,974 CAD,Air Canada,Delhi,London
12:00 PM,4:00 PM,493 CAD,Lufthansa,Delhi,London
2:00 PM,2:00 AM,1136 CAD,United Airlines,Delhi,London
10:00 AM,12:00 PM,938 CAD,Qatar Airways,Delhi,London
12:00 PM,7:00 PM,541 CAD,Lufthansa,Delhi,London
2:00 AM,5:00 AM,1177 CAD,British Airways,Delhi,London
3:00 AM,6:00 AM,1351 CAD,Delta Airlines,Delhi,London
9:00 AM,11:00 AM,618 CAD,Air India,Delhi,London
11:00 AM,9:00 PM,365 CAD,American Airlines,Delhi,London
9:00 PM,12:00 AM,763 CAD,Emirates,Delhi,London
5:00 PM,4:00 AM,589 CAD,United Airlines,Delhi,London
10:00 AM,7:00 PM,1355 CAD,Emirates,Delhi,London
11:00 AM,5:00 PM,525 CAD,Air India,Delhi,London
10:00 PM,11:00 PM,1163 CAD,Delta Airlines,Delhi,London
12:00 PM,7:00 PM,976 CAD,American Airlines,Delhi,London
6:00 AM,2:00 PM,703 CAD,Air India,Delhi,London
10:00 AM,1:00 PM,1047 CAD,Air India,Delhi,London
7:00 AM,8:00 AM,382 CAD,Delta Airlines,Delhi,London
8:00 AM,4:00 PM,709 CAD,Lufthansa,Delhi,London
2:00 PM,1:00 AM,934 CAD,Emirates,Delhi,London
1:00 AM,2:00 AM,640 CAD,Air India,Delhi,London
7:00 AM,10:00 AM,834 CAD,Air India,Delhi,London
10:00 AM,11:00 AM,547 CAD,Air India,Delhi,London
11:00 AM,1:00 PM,374 CAD,American Airlines,Delhi,London
12:00 AM,5:00 AM,304 CAD,United Airlines,Delhi,London
9:00 AM,5:00 PM,1214 CAD,Lufthansa,Delhi,London
7:00 PM,11:00 PM,1037 CAD,Air India,Delhi,London
9:00 AM,11:00 AM,1052 CAD,American Airlines,Delhi,London
12:00 AM,2:00 AM,1424 CAD,Lufthansa,Delhi,London
11:00 AM,8:00 PM,379 CAD,British Airways,Dubai,New York
5:00 PM,12:00 AM,250 CAD,Emirates,Dubai,New York
3:00 AM,6:00 AM,1053 CAD,Air India,Dubai,New York
9:00 AM,7:00 PM,324 CAD,Lufthansa,Dubai,New York
4:00 AM,3:00 PM,723 CAD,Qatar Airways,Dubai,New York
7:00 PM,2:00 AM,491 CAD,Emirates,Dubai,New York
12:00 PM,1:00 PM,327 CAD,Emirates,Dubai,New York
6:00 PM,12:00 AM,760 CAD,Emirates,Dubai,New York
8:00 PM,5:00 AM,453 CAD,British Airways,Dubai,New York
3:00 PM,9:00 PM,1151 CAD,Air Canada,Dubai,New York
6:00 AM,8:00 AM,1025 CAD,United Airlines,Dubai,New York
4:00 AM,8:00 AM,998 CAD,Emirates,Dubai,New York
8:00 PM,1:00 AM,1401 CAD,Qatar Airways,Dubai,New York
2:00 PM,1:00 AM,302 CAD,British Airways,Dubai,New York
5:00 AM,2:00 PM,589 CAD,Emirates,Dubai,New York
8:00 PM,9:00 PM,654 CAD,Lufthansa,Dubai,New York
8:00 PM,7:00 AM,625 CAD,United Airlines,Dubai,New York
2:00 PM,10:00 PM,897 CAD,Air India,Dubai,New York
3:00 AM,11:00 AM,616 CAD,British Airways,Dubai,New York
7:00 AM,8:00 AM,1306 CAD,British Airways,Dubai,New York
6:00 PM,5:00 AM,985 CAD,Qatar Airways,Dubai,New York
10:00 AM,5:00 PM,1310 CAD,Air Canada,Dubai,New York
5:00 PM,7:00 PM,353 CAD,Lufthansa,Dubai,New York
2:00 PM,5:00 PM,756 CAD,Emirates,Dubai,New York
7:00 AM,12:00 PM,658 CAD,Air Canada,Dubai,New York
11:00 PM,1:00 AM,335 CAD,Delta Airlines,Dubai,New York
2:00 PM,8:00 PM,1226 CAD,Air India,Dubai,New York
3:00 AM,3:00 PM,1403 CAD,Lufthansa,Dubai,New York
9:00 AM,9:00 PM,872 CAD,Emirates,Dubai,New York
3:00 PM,3:00 AM,1386 CAD,Emirates,Dubai,New York
4:00 PM,10:00 PM,564 CAD,Emirates,Dubai,New York
9:00 PM,9:00 AM,537 CAD,Emirates,Dubai,New York
3:00 PM,10:00 PM,1292 CAD,Air Canada,Dubai,New York
2:00 PM,5:00 PM,799 CAD,Qatar Airways,Dubai,New York
1:00 PM,6:00 PM,988 CAD,British Airways,Dubai,New York
3:00 AM,1:00 PM,261 CAD,Qatar Airways,Dubai,New York
7:00 AM,1:00 PM,791 CAD,Qatar Airways,Dubai,New York
8:00 AM,8:00 PM,793 CAD,United Airlines,Dubai,New York
12:00 AM,6:00 AM,626 CAD,United Airlines,Dubai,New York
9:00 PM,3:00 AM,1499 CAD,Air India,Dubai,New York
